2020-02-25	13
2020-02-26	18
2020-02-27	38
2020-02-28	57
2020-02-29	100
2020-03-01	130
2020-03-02	191
2020-03-03	212
2020-03-04	285
2020-03-05	423
2020-03-06	613
2020-03-07	949
2020-03-08	1126
2020-03-09	1412
2020-03-10	1784
2020-03-11	2281
2020-03-12	2876
2020-03-13	3661
2020-03-14	4499
2020-03-15	5423
2020-03-16	6633
2020-03-17	7730
2020-03-18	9134
